4651,8219,0.9803
4651,9511,0.9903
4652,4669,0.9746
4652,6190,0.805
4652,6202,0.7714
4652,7010,0.88
4652,7820,0.2276
4666,4741,0.9901
4666,8219,0.9925
4669,4674,0.9075
4669,4799,0.9773
4669,7112,0.3147
4669,7739,0.9466
4669,7820,0.1033
4671,6499,0.9771
4671,7820,0.1817
4672,7820,0.6234
4673,4674,0.9685
4673,4752,0.599
4673,4759,0.6195
4673,4941,0.302
4673,5210,0.1783
4673,7010,0.396
4673,7820,0.0448
4673,8299,0.1314
4674,4690,0.9701
4674,4752,0.8567
4674,5210,0.7579
4674,7820,0.1866
4675,7820,0.5884
4676,8292,0.9971
4690,4711,0.1414
4690,5210,0.7385
4690,5630,0.2437
4690,7820,0.2113
4711,4719,0.1788
4711,4721,0.7229
4711,4722,0.5133
4711,4725,0.7625
4711,4729,0.6215
4711,4730,0.6409
4711,4742,0.0747
4711,4752,0.1105
4711,4759,0.229
4711,4762,0.3807
4711,4764,0.0279
4711,4765,0.3809
4711,4772,0.004
4711,4773,0.5089
4711,4775,0.2983
4711,4776,0.1917
4711,4778,0.1624
4711,4779,0.3344
4711,4791,0.0149
4711,4932,0.4766
4711,5520,0.4289
4711,5530,0.1125
4711,5630,0.0092
4711,5813,0.2255
4711,5914,0.4734
4711,6512,0.0508
4711,7120,0.0876
4711,7711,0.0728
4711,7912,0.1136
4711,8130,0.335
4711,9200,0.0431
4711,9312,0.036
4711,9313,0.0623
4711,9319,0.1394
4711,9329,0.2504
4711,9499,0.1249
4711,9601,0.2317
4711,9609,0.1287
4719,4752,0.457
4719,4759,0.509
4719,4762,0.473
4719,4764,0.3513
4719,4771,0.4501
4719,4772,0.3883
4719,4773,0.6593
4719,4775,0.6453
4719,4776,0.454
4719,4777,0.52
4719,4778,0.7278
4719,4791,0.4062
4719,5510,0.0514
4719,5610,0.0518
4719,5630,0.1096
4719,8220,0.0427
4719,9200,0.1434
4719,9312,0.1221
4719,9609,0.3279
4724,5610,0.5054
4724,5630,0.2196
4724,8121,0.0737
4729,5610,0.8225
4730,5610,0.4321
4741,4765,0.9946
4742,4754,0.8712
4742,4771,0.3537
4742,4791,0.9106
4742,5610,0.3241
4742,6120,0.9635
4742,6190,0.8585
4752,4754,0.6197
4752,4759,0.7308
4752,4764,0.6784
4752,4771,0.1023
4752,4791,0.7429
4752,5610,0.0691
4752,7022,0.139
4752,9312,0.5241
4754,4759,0.7843
4759,4771,0.5162
4759,5630,0.1493
4759,6492,0.9122
4759,7820,0.0463
4761,4763,0.9986
4761,8520,7.0679
4762,4771,0.5361
4762,4778,0.8075
4762,5610,0.212
4762,5630,0.3675
4762,8542,0.245
4764,4765,0.9639
4764,4771,0.703
4764,4772,0.7955
4764,4778,0.7725
4764,5510,0.2688
4764,5610,0.0785
4764,5630,0.4193
4764,8299,0.4545
4764,9311,0.6493
4764,9312,0.7046
4765,4771,0.6682
4771,4772,0.7614
4771,4775,0.6764
4771,4776,0.2074
4771,4777,0.6949
4771,4778,0.4397
4771,4779,0.4903
4771,4791,0.4999
4771,5610,0.0869
4771,5630,0.1536
4771,5813,0.1833
4771,6629,0.0073
4771,6831,0.1546
4771,7311,0.1147
4771,7911,0.1246
4771,8623,0.2916
4771,8891,0.168
4771,9200,0.0144
4771,9313,0.4588
4771,9499,0.2553
4771,9602,0.3374
4772,4777,0.8758
4772,4778,0.7169
4772,5610,0.2422
4772,5630,0.2421
4772,8531,0.1935
4772,8891,0.4549
4773,5630,0.0933
4773,8621,0.5409
4773,8810,0.201
4775,5610,0.1028
4776,4778,0.9413
4776,5510,0.6754
4776,5610,0.3703
4776,5630,0.5371
4777,4778,0.884
4777,5610,0.1509
4777,5630,0.2077
4777,6419,0.0139
4778,5210,0.4805
4778,5610,0.0016
4778,5630,0.0904
4778,5819,0.9448
4778,9004,0.9672
4779,7010,0.9206
4779,8899,0.7678
4791,5210,0.787
4791,5320,0.667
4791,5610,0.2496
4791,5630,0.2938
4791,7022,0.4289
4791,7311,0.8045
4791,7820,0.5151
4910,4931,0.8717
4910,5221,0.7686
4931,4939,0.9787
4931,4941,0.1888
4931,5221,0.4318
4931,8010,0.0308
4931,9200,0.1436
4932,4939,0.9812
4932,8520,0.298
4939,4941,0.6461
4941,5210,0.7939
4941,5229,0.8917
4941,5320,0.9426
4941,7732,0.6699
4941,7810,0.3933
4941,7820,0.37
4950,8110,0.9838
5110,5223,0.825
5110,5224,0.9542
5110,7911,0.8814
5210,5229,0.8475
5210,5320,0.7359
5210,7810,0.3685
5210,7820,0.5566
5210,8220,0.3204
5210,8299,0.0883
5222,5224,0.9952
5222,7820,0.4907
5223,5224,0.9841
5223,8129,0.922
5229,5320,0.8408
5229,7820,0.2833
5310,5320,0.0361
5310,8425,0.3205
5310,9312,0.0407
5320,7820,0.2221
5510,5520,0.8648
5510,5530,0.6122
5510,5610,0.5599
5510,5621,0.4135
5510,5629,0.3559
5510,5630,0.6738
5510,6820,0.2087
5510,6832,0.4758
5510,7010,0.4653
5510,7810,0.2543
5510,7911,0.249
5510,8121,0.2308
5510,8220,0.1268
5510,8299,0.225
5510,8891,0.0843
5510,9311,0.402
5510,9312,0.5108
5510,9313,0.6446
5510,9499,0.1021
5510,9602,0.4922
5520,5530,0.9829
5520,5610,0.6169
5520,5630,0.6446
5530,5610,0.3084
5530,5630,0.3049
5530,9311,0.7568
5610,5621,0.4807
5610,5629,0.0805
5610,5630,0.5585
5610,5914,0.7661
5610,7490,0.0163
5610,7810,0.1315
5610,8129,0.0163
5610,8220,0.0051
5610,8510,0.0022
5610,8623,0.0026
5610,9200,0.1274
5610,9312,0.1302
5610,9313,0.2869
5610,9329,0.543
5610,9499,0.0836
5610,9602,0.2413
5621,5629,0.9577
5621,5630,0.2823
5621,7010,0.1196
5621,8010,0.0022
5621,8110,0.3062
5621,8121,0.4767
5621,8129,0.5922
5621,8531,0.0662
5621,8532,0.0766
5621,8899,0.054
5621,9311,0.1908
5621,9312,0.3481
5629,5630,0.1214
5629,7010,0.48
5629,8010,0.6982
5629,8110,0.4221
5629,8121,0.5438
5629,8129,0.7441
5629,8220,0.2208
5630,5813,0.169
5630,5914,0.6829
5630,6831,0.1792
5630,7320,0.3093
5630,7490,0.0315
5630,7810,0.2003
5630,7911,0.21
5630,8121,0.053
5630,8220,0.0442
5630,8299,0.002
5630,8510,0.3664
5630,8623,0.3942
5630,8891,0.0475
5630,9200,0.1893
5630,9311,0.1357
5630,9312,0.5
5630,9313,0.4297
5630,9329,0.721
5630,9499,0.317
5630,9602,0.6109
5630,9609,0.1759
5811,5814,0.9844
5811,7022,0.7134
5811,7820,0.2129
5813,5814,0.9249
5813,8411,0.0728
5813,9311,0.6882
5814,5819,0.9888
5814,6010,0.9951
5814,6020,0.9359
5814,7022,0.5522
5814,7311,0.8776
5814,7490,0.8475
5829,6201,0.962
5911,6020,0.9759
5911,6130,0.9942
5914,8542,0.7172
6020,6190,0.5978
6120,6190,0.9742
6120,6202,0.5806
6120,7820,0.0739
6120,8220,0.7028
6130,8299,0.8207
6190,6201,0.5063
6190,6202,0.4951
6190,6209,0.377
6190,6619,0.1753
6190,6622,0.0807
6190,8220,0.3567
6190,9511,0.806
6201,6202,0.9238
6201,6209,0.8839
6201,6920,0.0314
6201,7010,0.4178
6201,7022,0.5479
6201,7112,0.11
6201,7219,0.6334
6201,7311,0.6469
6201,8220,0.4181
6201,8299,0.3949
6201,8542,0.222
6201,9511,0.8963
6202,6209,0.8592
6202,6311,0.7212
6202,6619,0.2509
6202,6920,0.1201
6202,7022,0.3771
6202,7311,0.6277
6202,8220,0.3029
6202,8299,0.4092
6202,8412,0.0437
6202,9511,0.8897
6209,6311,0.8511
6209,6920,0.0868
6209,7022,0.5797
6209,7219,0.5183
6209,7311,0.7145
6209,7729,0.9703
6209,8220,0.4228
6209,8299,0.4405
6209,9511,0.8877
6311,6511,0.94
6311,6920,0.511
6311,7022,0.6437
6311,7311,0.8701
6419,6430,0.7204
6419,6491,0.8324
6419,6492,0.6885
6419,6499,0.808
6419,6511,0.5146
6419,6512,0.2229
6419,6612,0.6836
6419,6619,0.7369
6419,6622,0.0321
6419,6629,0.757
6419,6630,0.7297
6419,6831,0.1371
6420,7010,0.9278
6430,6499,0.9917
6430,6630,0.9933
6491,6492,0.9919
6492,6499,0.9303
6492,6611,0.9951
6492,6619,0.9133
6492,7022,0.4154
6492,7820,0.0705
6492,8220,0.7804
6492,8299,0.6682
6499,6619,0.9525
6499,6920,0.6382
6499,7022,0.7237
6499,7820,0.1453
6511,6512,0.9085
6511,6619,0.7201
6511,6622,0.8162
6511,6629,0.757
6511,6630,0.9237
6512,6621,0.9308
6512,6622,0.8512
6512,6629,0.9088
6512,6910,0.3974
6512,7022,0.1782
6512,8220,0.6335
6512,8299,0.2806
6612,6619,0.9523
6612,6629,0.8314
6612,6630,0.9757
6612,7820,0.1234
6619,6621,0.9158
6619,6622,0.7203
6619,6629,0.5981
6619,6630,0.9326
6619,6831,0.4962
6619,6910,0.199
6619,6920,0.5457
6619,7022,0.6008
6619,8299,0.5811
6621,6622,0.8964
6621,6910,0.8203
6622,6629,0.9058
6622,7022,0.3344
6622,8220,0.2666
6622,8299,0.0771
6622,9499,0.7051
6629,6910,0.2332
6629,6920,0.1389
6629,7022,0.4684
6629,8010,0.2835
6629,8220,0.9593
6630,8411,0.3335
6630,8559,0.8536
6820,6831,0.6381
6820,6832,0.8081
6820,7490,0.3834
6820,8299,0.0131
6820,8730,0.6753
6820,8790,0.3289
6820,8810,0.1482
6820,8899,0.1796
6820,9311,0.1377
6820,9312,0.1442
6831,6832,0.9294
6831,6910,0.0665
6831,6920,0.1786
6831,7022,0.2096
6831,7112,0.6553
6831,7490,0.6778
6831,8299,0.5211
6832,7022,0.2689
6832,8110,0.4563
6832,8121,0.1525
6832,8299,0.451
6910,6920,0.1323
6910,7022,0.2231
6910,7490,0.3584
6910,8211,0.9578
6910,8291,0.8546
6910,8299,0.1895
6910,8423,0.1393
6920,7010,0.218
6920,7022,0.4297
6920,7112,0.03
6920,7219,0.2109
6920,7490,0.3837
6920,7810,0.4263
6920,7820,0.0571
6920,8299,0.2404
6920,9312,0.0143
6920,9609,0.3591
7010,7022,0.0753
7010,7311,0.6016
7010,8010,0.3272
7010,8110,0.6178
7010,8121,0.8084
7010,8299,0.3609
7010,8559,0.1161
7021,7022,0.8791
7021,7311,0.9751
7022,7112,0.5831
7022,7311,0.655
7022,7320,0.6892
7022,7490,0.7601
7022,7810,0.2118
7022,7911,0.2972
7022,8110,0.1626
7022,8220,0.1124
7022,8299,0.5378
7022,8559,0.2385
7022,9311,0.1135
7022,9609,0.52
7111,7112,0.8759
7111,8542,0.4167
7112,7120,0.7733
7112,7219,0.3298
7112,7410,0.9024
7112,7490,0.8285
7112,7810,0.2087
7112,8299,0.1475
7112,9312,0.0457
7120,7490,0.9054
7120,7820,0.223
7120,8411,0.3316
7120,8542,0.4697
7211,7219,0.9875
7219,7220,0.9748
7219,7820,0.09
7219,8422,0.8997
7219,8542,0.6006
7220,7320,0.994
7311,7312,0.9867
7311,7320,0.9529
7311,7410,0.9595
7311,7810,0.604
7311,7820,0.1137
7311,8299,0.6784
7311,9609,0.7997
7320,8220,0.745
7320,8299,0.6863
7430,8411,0.8972
7490,8299,0.6783
7490,8690,0.3061
7490,8891,0.4323
7490,8899,0.2803
7490,9609,0.8114
7490,9700,0.7619
7500,8411,0.6721
7711,7820,0.0336
7729,8122,0.9961
7729,9601,0.9961
7732,7739,0.9803
7739,7820,0.3544
7810,7820,0.7389
7810,8121,0.0969
7810,8299,0.4648
7810,8531,0.0034
7810,8532,0.1664
7810,8559,0.4931
7810,8710,0.2807
7810,8790,0.0598
7810,8810,0.0768
7810,9700,0.4688
7820,8129,0.147
7820,8130,0.126
7820,8220,0.0144
7820,8291,0.4452
7820,8292,0.7983
7820,8299,0.1286
7820,8610,0.035
7820,8622,0.0848
7820,8810,0.0419
7820,9511,0.1886
7911,7912,0.9932
8010,8110,0.8493
8010,8121,0.5182
8010,8220,0.2383
8010,8299,0.047
8010,8423,0.1795
8010,9312,0.5726
8110,8121,0.7418
8110,8129,0.6301
8110,8220,0.8597
8110,8299,0.1774
8110,8423,0.8504
8110,9311,0.0511
8110,9312,0.2598
8110,9700,0.073
8121,8122,0.9046
8121,8129,0.8996
8121,8623,0.1142
8121,9200,0.1326
8121,9312,0.256
8121,9313,0.2567
8121,9601,0.6968
8121,9609,0.1051
8121,9700,0.0425
8122,8520,0.1394
8130,9311,0.9129
8219,8299,0.9188
8220,8299,0.2687
8220,9311,0.2542
8299,8532,0.2131
8299,8559,0.3253
8299,8710,0.0379
8299,8891,0.0002
8299,8899,0.2
8299,9311,0.1548
8299,9312,0.3251
8299,9602,0.5013
8299,9609,0.7171
8299,9700,0.6973
8411,8412,0.3166
8411,8413,0.4245
8411,8422,0.4099
8411,8423,0.6757
8411,8425,0.0498
8411,8520,0.4967
8411,8531,0.1848
8411,8541,0.2444
8411,8899,0.0574
8411,9004,0.7487
8411,9102,0.6867
8411,9311,0.594
8412,8610,0.3801
8412,8621,0.3942
8412,8690,0.8544
8412,8899,0.6439
8413,8430,0.9887
8423,8430,0.1753
8423,8899,0.7733
8425,8520,0.085
8425,9311,0.609
8510,8520,0.3428
8510,8531,0.539
8510,8532,0.7447
8510,8542,0.276
8510,8559,0.7055
8510,8891,0.9312
8510,8899,0.4778
8520,8531,0.6405
8520,8541,0.1336
8520,8551,0.3701
8520,8559,0.1061
8520,8560,0.4641
8520,8891,0.186
8520,8899,0.2142
8520,9001,0.1887
8520,9004,0.2042
8520,9101,0.6699
8520,9311,0.046
8520,9319,0.1837
8520,9329,0.1717
8520,9491,0.1668
8520,9700,0.3139
8531,8532,0.5046
8531,8541,0.6331
8531,8559,0.5973
8531,8560,0.9057
8531,8891,0.1555
8531,9311,0.1639
8531,9312,0.3685
8531,9491,0.6475
8532,8541,0.9228
8532,8542,0.4819
8532,8559,0.8501
8532,8891,0.0893
8532,9311,0.1955
8532,9312,0.2875
8532,9319,0.7824
8532,9499,0.3125
8532,9602,0.5059
8541,8542,0.6417
8541,8559,0.8221
8541,8891,0.6011
8541,8899,0.3679
8542,8559,0.409
8542,8621,0.0423
8542,9102,0.8582
8542,9412,0.699
8542,9491,0.4511
8542,9499,0.3906
8551,9311,0.9615
8551,9319,0.9956
8559,8560,0.9142
8559,8790,0.1818
8559,8891,0.1888
8559,8899,0.2732
8559,9311,0.2443
8559,9499,0.3158
8559,9700,0.3118
8610,8621,0.5411
8610,8622,0.5311
8610,8690,0.5281
8610,8710,0.2562
8610,8720,0.0592
8610,9313,0.4613
8621,8622,0.8975
8621,8623,0.6036
8621,8690,0.5511
8621,8710,0.6895
8621,8790,0.0896
8621,8899,0.0139
8621,9312,0.3167
8622,8690,0.4412
8622,8790,0.9368
8623,8690,0.0339
8623,8810,0.2445
8690,8710,0.1832
8690,8720,0.3223
8690,8730,0.0169
8690,8790,0.0833
8690,8810,0.3872
8690,9700,0.1692
8710,8720,0.5714
8710,8730,0.8134
8710,8790,0.6491
8710,8810,0.7681
8710,8899,0.4312
8710,9700,0.3139
8720,8730,0.8529
8720,8790,0.8987
8720,8810,0.7596
8720,8899,0.3822
8730,8790,0.8165
8730,8810,0.7414
8730,8899,0.4849
8730,9499,0.0403
8730,9700,0.5161
8790,8810,0.7522
8790,8891,0.085
8790,8899,0.5914
8790,9609,0.3158
8790,9700,0.4672
8810,8891,0.2602
8810,8899,0.5062
8810,9499,0.4863
8810,9609,0.2358
8810,9700,0.6789
8891,8899,0.5772
8891,9200,0.0653
8891,9311,0.066
8891,9312,0.3558
8891,9491,0.6011
8891,9499,0.4698
8891,9609,0.512
8891,9700,0.6749
8899,9312,0.0576
8899,9412,0.6326
8899,9491,0.5196
8899,9499,0.4932
8899,9609,0.2855
8899,9700,0.5374
9004,9311,0.9404
9103,9499,0.987
9104,9499,0.9474
9200,9312,0.3655
9200,9329,0.893
9311,9312,0.8405
9311,9313,0.8427
9311,9319,0.8471
9311,9329,0.8962
9311,9499,0.5377
9312,9313,0.9179
9312,9319,0.9657
9312,9499,0.6033
9499,9609,0.7481
9609,9700,0.7391
